timestamp,location,sensor_type,media_type,media_path,status,anomaly_detected,anomaly_type,ai_confidence
2025-12-29T08:02:56.448140,Branch Line,Spectroscopic sensor,video,/media/drone/20251229/Branch_Line_1408.video,normal,False,,
2025-12-29T05:03:56.448140,Branch Line,Visible spectrum camera,image,/media/drone/20251229/Branch_Line_1409.image,normal,False,,
2025-12-29T03:26:56.448140,Branch Line,Spectroscopic sensor,image,/media/drone/20251229/Branch_Line_1410.image,warning,True,"Visual signs of rust, coating damage, or corrosion on exposed pipe",86.71
2025-12-29T15:14:56.448140,Main Pipeline KM 12.5,Spectroscopic sensor,video,/media/drone/20251229/Main_Pipeline_KM_12.5_1411.video,normal,False,,
2025-12-29T13:31:56.448140,Main Pipeline KM 12.5,Thermal imaging camera,image,/media/drone/20251229/Main_Pipeline_KM_12.5_1412.image,normal,False,,
2025-12-28T21:54:56.448140,Section C-D,Spectroscopic sensor,video,/media/drone/20251228/Section_C-D_1413.video,normal,False,,
2025-12-28T20:48:56.448140,Section C-D,Spectroscopic sensor,image,/media/drone/20251228/Section_C-D_1414.image,normal,False,,
2025-12-29T07:43:56.448140,Section C-D,Visible spectrum camera,image,/media/drone/20251229/Section_C-D_1415.image,normal,False,,
2025-12-29T01:13:56.448140,Main Pipeline KM 18.3,Thermal imaging camera,image,/media/drone/20251229/Main_Pipeline_KM_18.3_1416.image,normal,False,,
2025-12-29T07:21:56.448140,Branch Line,Spectroscopic sensor,video,/media/drone/20251229/Branch_Line_1417.video,normal,False,,
2025-12-28T23:47:56.448140,Main Pipeline KM 18.3,Spectroscopic sensor,image,/media/drone/20251228/Main_Pipeline_KM_18.3_1418.image,normal,False,,
2025-12-29T05:10:56.448140,Branch Line,Spectroscopic sensor,image,/media/drone/20251229/Branch_Line_1419.image,normal,False,,
2025-12-29T01:25:56.448140,Main Pipeline KM 12.5,Spectroscopic sensor,image,/media/drone/20251229/Main_Pipeline_KM_12.5_1420.image,normal,False,,
2025-12-29T13:41:56.448140,Station Area,Visible spectrum camera,image,/media/drone/20251229/Station_Area_1421.image,normal,False,,
2025-12-29T18:18:56.448140,Main Pipeline KM 18.3,Visible spectrum camera,video,/media/drone/20251229/Main_Pipeline_KM_18.3_1422.video,normal,False,,
2025-12-29T05:13:56.448140,Main Pipeline KM 18.3,Spectroscopic sensor,image,/media/drone/20251229/Main_Pipeline_KM_18.3_1423.image,normal,False,,
2025-12-29T13:54:56.448140,Section B-C,Visible spectrum camera,video,/media/drone/20251229/Section_B-C_1424.video,normal,False,,
2025-12-29T04:30:56.448140,Branch Line,Thermal imaging camera,image,/media/drone/20251229/Branch_Line_1425.image,normal,False,,
2025-12-29T07:13:56.448140,Section B-C,Visible spectrum camera,image,/media/drone/20251229/Section_B-C_1426.image,normal,False,,
2025-12-29T05:55:56.448140,Section C-D,Visible spectrum camera,video,/media/drone/20251229/Section_C-D_1427.video,normal,False,,
2025-12-29T08:11:56.448140,Station Area,Spectroscopic sensor,video,/media/drone/20251229/Station_Area_1428.video,normal,False,,
2025-12-29T08:08:56.448140,Section C-D,Spectroscopic sensor,video,/media/drone/20251229/Section_C-D_1429.video,warning,True,Long-term changes in soil temperature,93.68
2025-12-28T18:59:56.448140,Section B-C,Visible spectrum camera,video,/media/drone/20251228/Section_B-C_1430.video,normal,False,,
2025-12-29T13:34:56.448140,Section A-B,Visible spectrum camera,image,/media/drone/20251229/Section_A-B_1431.image,normal,False,,
2025-12-28T21:18:56.448140,Branch Line,Thermal imaging camera,image,/media/drone/20251228/Branch_Line_1432.image,normal,False,,
2025-12-29T02:09:56.448140,Section C-D,Thermal imaging camera,image,/media/drone/20251229/Section_C-D_1433.image,normal,False,,
2025-12-29T00:27:56.448140,Branch Line,Spectroscopic sensor,video,/media/drone/20251229/Branch_Line_1434.video,normal,False,,
2025-12-28T23:04:56.448140,Branch Line,Thermal imaging camera,image,/media/drone/20251228/Branch_Line_1435.image,normal,False,,
2025-12-29T08:59:56.448140,Station Area,Thermal imaging camera,image,/media/drone/20251229/Station_Area_1436.image,normal,False,,
2025-12-29T06:29:56.448140,Section C-D,Thermal imaging camera,image,/media/drone/20251229/Section_C-D_1437.image,normal,False,,
2025-12-29T02:09:56.448140,Main Pipeline KM 12.5,Thermal imaging camera,video,/media/drone/20251229/Main_Pipeline_KM_12.5_1438.video,normal,False,,
2025-12-29T13:19:56.448140,Station Area,Visible spectrum camera,image,/media/drone/20251229/Station_Area_1439.image,critical,True,Hot or cold spots along the pipe,92.93
2025-12-28T22:25:56.448140,Section B-C,Thermal imaging camera,image,/media/drone/20251228/Section_B-C_1440.image,normal,False,,
2025-12-28T18:51:56.448140,Section B-C,Visible spectrum camera,image,/media/drone/20251228/Section_B-C_1441.image,normal,False,,
2025-12-29T01:58:56.448140,Station Area,Visible spectrum camera,image,/media/drone/20251229/Station_Area_1442.image,normal,False,,
2025-12-28T19:21:56.448140,Main Pipeline KM 18.3,Thermal imaging camera,video,/media/drone/20251228/Main_Pipeline_KM_18.3_1443.video,normal,False,,
2025-12-29T13:04:56.448140,Branch Line,Thermal imaging camera,image,/media/drone/20251229/Branch_Line_1444.image,normal,False,,
2025-12-29T18:17:56.448140,Section A-B,Spectroscopic sensor,video,/media/drone/20251229/Section_A-B_1445.video,normal,False,,
2025-12-28T22:38:56.448140,Section B-C,Thermal imaging camera,video,/media/drone/20251228/Section_B-C_1446.video,normal,False,,
2025-12-29T02:00:56.448140,Section A-B,Thermal imaging camera,video,/media/drone/20251229/Section_A-B_1447.video,normal,False,,
2025-12-29T05:07:56.448140,Section C-D,Visible spectrum camera,image,/media/drone/20251229/Section_C-D_1448.image,normal,False,,
2025-12-29T11:34:56.448140,Main Pipeline KM 12.5,Visible spectrum camera,video,/media/drone/20251229/Main_Pipeline_KM_12.5_1449.video,normal,False,,
2025-12-29T09:12:56.448140,Section C-D,Visible spectrum camera,video,/media/drone/20251229/Section_C-D_1450.video,normal,False,,
2025-12-29T10:31:56.448140,Section B-C,Thermal imaging camera,image,/media/drone/20251229/Section_B-C_1451.image,normal,False,,
2025-12-29T03:10:56.448140,Main Pipeline KM 18.3,Thermal imaging camera,image,/media/drone/20251229/Main_Pipeline_KM_18.3_1452.image,normal,False,,
2025-12-29T15:38:56.448140,Station Area,Thermal imaging camera,image,/media/drone/20251229/Station_Area_1453.image,normal,False,,
2025-12-29T11:38:56.448140,Main Pipeline KM 18.3,Spectroscopic sensor,video,/media/drone/20251229/Main_Pipeline_KM_18.3_1454.video,normal,False,,
2025-12-28T18:34:56.448140,Main Pipeline KM 18.3,Spectroscopic sensor,image,/media/drone/20251228/Main_Pipeline_KM_18.3_1455.image,normal,False,,
2025-12-29T13:37:56.448140,Main Pipeline KM 12.5,Spectroscopic sensor,video,/media/drone/20251229/Main_Pipeline_KM_12.5_1456.video,normal,False,,
2025-12-28T20:13:56.448140,Branch Line,Thermal imaging camera,image,/media/drone/20251228/Branch_Line_1457.image,normal,False,,
2025-12-29T02:01:56.448140,Branch Line,Thermal imaging camera,video,/media/drone/20251229/Branch_Line_1458.video,normal,False,,
2025-12-29T14:33:56.448140,Section C-D,Spectroscopic sensor,image,/media/drone/20251229/Section_C-D_1459.image,normal,False,,
2025-12-29T16:32:56.448140,Station Area,Thermal imaging camera,video,/media/drone/20251229/Station_Area_1460.video,normal,False,,
2025-12-29T07:28:56.448140,Main Pipeline KM 18.3,Spectroscopic sensor,video,/media/drone/20251229/Main_Pipeline_KM_18.3_1461.video,normal,False,,
2025-12-29T05:22:56.448140,Main Pipeline KM 18.3,Thermal imaging camera,image,/media/drone/20251229/Main_Pipeline_KM_18.3_1462.image,normal,False,,
2025-12-29T03:05:56.448140,Main Pipeline KM 12.5,Thermal imaging camera,image,/media/drone/20251229/Main_Pipeline_KM_12.5_1463.image,normal,False,,
2025-12-28T21:41:56.448140,Main Pipeline KM 12.5,Spectroscopic sensor,image,/media/drone/20251228/Main_Pipeline_KM_12.5_1464.image,normal,False,,
2025-12-29T04:11:56.448140,Branch Line,Thermal imaging camera,image,/media/drone/20251229/Branch_Line_1465.image,normal,False,,
2025-12-29T11:16:56.448140,Main Pipeline KM 12.5,Thermal imaging camera,image,/media/drone/20251229/Main_Pipeline_KM_12.5_1466.image,normal,False,,
2025-12-29T12:34:56.448140,Section A-B,Thermal imaging camera,image,/media/drone/20251229/Section_A-B_1467.image,critical,True,"Visual identification of loose, shifted, or broken pipe supports",86.35
2025-12-28T20:19:56.448140,Main Pipeline KM 18.3,Thermal imaging camera,image,/media/drone/20251228/Main_Pipeline_KM_18.3_1468.image,normal,False,,
2025-12-29T14:17:56.448140,Station Area,Visible spectrum camera,image,/media/drone/20251229/Station_Area_1469.image,normal,False,,
2025-12-29T08:48:56.448140,Main Pipeline KM 12.5,Visible spectrum camera,image,/media/drone/20251229/Main_Pipeline_KM_12.5_1470.image,normal,False,,
2025-12-29T12:54:56.448140,Branch Line,Visible spectrum camera,video,/media/drone/20251229/Branch_Line_1471.video,normal,False,,
2025-12-29T15:30:56.448140,Main Pipeline KM 18.3,Visible spectrum camera,video,/media/drone/20251229/Main_Pipeline_KM_18.3_1472.video,normal,False,,
2025-12-28T22:42:56.448140,Section B-C,Visible spectrum camera,video,/media/drone/20251228/Section_B-C_1473.video,normal,False,,
2025-12-29T10:57:56.448140,Main Pipeline KM 12.5,Spectroscopic sensor,image,/media/drone/20251229/Main_Pipeline_KM_12.5_1474.image,normal,False,,
2025-12-29T12:53:56.448140,Branch Line,Visible spectrum camera,image,/media/drone/20251229/Branch_Line_1475.image,normal,False,,
2025-12-29T16:53:56.448140,Section C-D,Thermal imaging camera,image,/media/drone/20251229/Section_C-D_1476.image,normal,False,,
2025-12-29T03:36:56.448140,Station Area,Thermal imaging camera,video,/media/drone/20251229/Station_Area_1477.video,normal,False,,
2025-12-28T23:33:56.448140,Branch Line,Spectroscopic sensor,image,/media/drone/20251228/Branch_Line_1478.image,normal,False,,
2025-12-29T08:35:56.448140,Station Area,Spectroscopic sensor,video,/media/drone/20251229/Station_Area_1479.video,normal,False,,
2025-12-29T05:54:56.448140,Branch Line,Spectroscopic sensor,image,/media/drone/20251229/Branch_Line_1480.image,normal,False,,
2025-12-29T17:17:56.448140,Branch Line,Thermal imaging camera,image,/media/drone/20251229/Branch_Line_1481.image,normal,False,,
2025-12-29T10:03:56.448140,Main Pipeline KM 12.5,Spectroscopic sensor,video,/media/drone/20251229/Main_Pipeline_KM_12.5_1482.video,normal,False,,
2025-12-29T07:51:56.448140,Main Pipeline KM 12.5,Spectroscopic sensor,image,/media/drone/20251229/Main_Pipeline_KM_12.5_1483.image,normal,False,,
2025-12-29T06:22:56.448140,Section A-B,Thermal imaging camera,video,/media/drone/20251229/Section_A-B_1484.video,normal,False,,
2025-12-28T21:35:56.448140,Section A-B,Visible spectrum camera,video,/media/drone/20251228/Section_A-B_1485.video,normal,False,,
2025-12-29T03:12:56.448140,Main Pipeline KM 12.5,Spectroscopic sensor,video,/media/drone/20251229/Main_Pipeline_KM_12.5_1486.video,normal,False,,
2025-12-29T05:04:56.448140,Section A-B,Thermal imaging camera,video,/media/drone/20251229/Section_A-B_1487.video,normal,False,,
2025-12-29T10:23:56.448140,Main Pipeline KM 18.3,Spectroscopic sensor,video,/media/drone/20251229/Main_Pipeline_KM_18.3_1488.video,normal,False,,
2025-12-29T07:38:56.448140,Section C-D,Visible spectrum camera,image,/media/drone/20251229/Section_C-D_1489.image,normal,False,,
2025-12-28T20:05:56.448140,Station Area,Visible spectrum camera,video,/media/drone/20251228/Station_Area_1490.video,normal,False,,
2025-12-29T11:26:56.448140,Section A-B,Spectroscopic sensor,image,/media/drone/20251229/Section_A-B_1491.image,normal,False,,
2025-12-29T14:23:56.448140,Branch Line,Spectroscopic sensor,video,/media/drone/20251229/Branch_Line_1492.video,normal,False,,
2025-12-29T02:56:56.448140,Branch Line,Spectroscopic sensor,image,/media/drone/20251229/Branch_Line_1493.image,normal,False,,
2025-12-29T16:21:56.448140,Main Pipeline KM 18.3,Spectroscopic sensor,video,/media/drone/20251229/Main_Pipeline_KM_18.3_1494.video,normal,False,,
2025-12-29T09:20:56.448140,Station Area,Visible spectrum camera,video,/media/drone/20251229/Station_Area_1495.video,normal,False,,
2025-12-28T19:16:56.448140,Section C-D,Visible spectrum camera,video,/media/drone/20251228/Section_C-D_1496.video,normal,False,,
2025-12-28T20:17:56.448140,Branch Line,Thermal imaging camera,video,/media/drone/20251228/Branch_Line_1497.video,normal,False,,
2025-12-29T10:47:56.448140,Section B-C,Visible spectrum camera,image,/media/drone/20251229/Section_B-C_1498.image,normal,False,,
2025-12-29T02:14:56.448140,Main Pipeline KM 18.3,Spectroscopic sensor,image,/media/drone/20251229/Main_Pipeline_KM_18.3_1499.image,normal,False,,
2025-12-29T18:04:56.448140,Main Pipeline KM 18.3,Spectroscopic sensor,video,/media/drone/20251229/Main_Pipeline_KM_18.3_1500.video,normal,False,,
2025-12-28T18:53:56.448140,Main Pipeline KM 18.3,Visible spectrum camera,video,/media/drone/20251228/Main_Pipeline_KM_18.3_1501.video,warning,True,"Visual signs of rust, coating damage, or corrosion on exposed pipe",89.6
2025-12-28T21:13:56.448140,Section A-B,Thermal imaging camera,video,/media/drone/20251228/Section_A-B_1502.video,warning,True,"Clear identification of damage: Dents, cracks",93.39
2025-12-29T04:09:56.448140,Main Pipeline KM 18.3,Visible spectrum camera,image,/media/drone/20251229/Main_Pipeline_KM_18.3_1503.image,normal,False,,
2025-12-28T23:20:56.448140,Station Area,Thermal imaging camera,image,/media/drone/20251228/Station_Area_1504.image,critical,True,"Visual signs of rust, coating damage, or corrosion on exposed pipe",91.06
2025-12-29T13:31:56.448140,Main Pipeline KM 12.5,Spectroscopic sensor,image,/media/drone/20251229/Main_Pipeline_KM_12.5_1505.image,normal,False,,
2025-12-29T16:30:56.448140,Branch Line,Thermal imaging camera,image,/media/drone/20251229/Branch_Line_1506.image,normal,False,,
2025-12-29T08:10:56.448140,Main Pipeline KM 18.3,Thermal imaging camera,image,/media/drone/20251229/Main_Pipeline_KM_18.3_1507.image,normal,False,,
2025-12-29T11:43:56.448140,Branch Line,Spectroscopic sensor,video,/media/drone/20251229/Branch_Line_1508.video,normal,False,,
2025-12-28T22:26:56.448140,Main Pipeline KM 18.3,Thermal imaging camera,image,/media/drone/20251228/Main_Pipeline_KM_18.3_1509.image,normal,False,,
2025-12-28T18:32:56.448140,Branch Line,Thermal imaging camera,image,/media/drone/20251228/Branch_Line_1510.image,normal,False,,
2025-12-29T16:42:56.448140,Main Pipeline KM 18.3,Thermal imaging camera,image,/media/drone/20251229/Main_Pipeline_KM_18.3_1511.image,normal,False,,
2025-12-29T16:53:56.448140,Main Pipeline KM 12.5,Visible spectrum camera,image,/media/drone/20251229/Main_Pipeline_KM_12.5_1512.image,normal,False,,
2025-12-29T08:10:56.448140,Main Pipeline KM 12.5,Thermal imaging camera,video,/media/drone/20251229/Main_Pipeline_KM_12.5_1513.video,normal,False,,
2025-12-29T09:14:56.448140,Station Area,Visible spectrum camera,image,/media/drone/20251229/Station_Area_1514.image,normal,False,,
2025-12-29T10:16:56.448140,Section A-B,Visible spectrum camera,image,/media/drone/20251229/Section_A-B_1515.image,normal,False,,
2025-12-29T06:54:56.448140,Main Pipeline KM 18.3,Spectroscopic sensor,image,/media/drone/20251229/Main_Pipeline_KM_18.3_1516.image,normal,False,,
2025-12-28T23:02:56.448140,Station Area,Thermal imaging camera,video,/media/drone/20251228/Station_Area_1517.video,normal,False,,
2025-12-28T18:44:56.448140,Main Pipeline KM 12.5,Thermal imaging camera,image,/media/drone/20251228/Main_Pipeline_KM_12.5_1518.image,normal,False,,
2025-12-29T08:23:56.448140,Section B-C,Thermal imaging camera,image,/media/drone/20251229/Section_B-C_1519.image,normal,False,,
2025-12-29T11:38:56.448140,Main Pipeline KM 12.5,Thermal imaging camera,image,/media/drone/20251229/Main_Pipeline_KM_12.5_1520.image,normal,False,,
2025-12-29T14:11:56.448140,Section B-C,Visible spectrum camera,image,/media/drone/20251229/Section_B-C_1521.image,normal,False,,
2025-12-29T14:01:56.448140,Section C-D,Thermal imaging camera,video,/media/drone/20251229/Section_C-D_1522.video,normal,False,,
2025-12-29T15:45:56.448140,Section C-D,Visible spectrum camera,video,/media/drone/20251229/Section_C-D_1523.video,normal,False,,
2025-12-29T05:45:56.448140,Section C-D,Visible spectrum camera,image,/media/drone/20251229/Section_C-D_1524.image,normal,False,,
2025-12-29T15:05:56.448140,Main Pipeline KM 12.5,Thermal imaging camera,video,/media/drone/20251229/Main_Pipeline_KM_12.5_1525.video,normal,False,,
2025-12-29T10:24:56.448140,Branch Line,Thermal imaging camera,image,/media/drone/20251229/Branch_Line_1526.image,normal,False,,
2025-12-29T04:07:56.448140,Section B-C,Spectroscopic sensor,image,/media/drone/20251229/Section_B-C_1527.image,normal,False,,
2025-12-29T13:37:56.448140,Branch Line,Thermal imaging camera,image,/media/drone/20251229/Branch_Line_1528.image,normal,False,,
2025-12-29T08:03:56.448140,Station Area,Visible spectrum camera,video,/media/drone/20251229/Station_Area_1529.video,normal,False,,
2025-12-29T11:03:56.448140,Station Area,Spectroscopic sensor,image,/media/drone/20251229/Station_Area_1530.image,normal,False,,
2025-12-29T02:04:56.448140,Main Pipeline KM 12.5,Spectroscopic sensor,image,/media/drone/20251229/Main_Pipeline_KM_12.5_1531.image,normal,False,,
2025-12-29T13:55:56.448140,Section B-C,Visible spectrum camera,video,/media/drone/20251229/Section_B-C_1532.video,normal,False,,
2025-12-29T01:39:56.448140,Branch Line,Spectroscopic sensor,video,/media/drone/20251229/Branch_Line_1533.video,normal,False,,
2025-12-29T06:37:56.448140,Main Pipeline KM 18.3,Spectroscopic sensor,image,/media/drone/20251229/Main_Pipeline_KM_18.3_1534.image,normal,False,,
2025-12-29T13:57:56.448140,Section B-C,Thermal imaging camera,image,/media/drone/20251229/Section_B-C_1535.image,normal,False,,
2025-12-29T03:27:56.448140,Branch Line,Spectroscopic sensor,video,/media/drone/20251229/Branch_Line_1536.video,normal,False,,
2025-12-29T08:50:56.448140,Station Area,Visible spectrum camera,video,/media/drone/20251229/Station_Area_1537.video,normal,False,,
2025-12-29T13:41:56.448140,Section A-B,Spectroscopic sensor,image,/media/drone/20251229/Section_A-B_1538.image,normal,False,,
2025-12-29T05:23:56.448140,Branch Line,Spectroscopic sensor,image,/media/drone/20251229/Branch_Line_1539.image,normal,False,,
2025-12-29T17:44:56.448140,Main Pipeline KM 18.3,Visible spectrum camera,video,/media/drone/20251229/Main_Pipeline_KM_18.3_1540.video,warning,True,Long-term changes in soil temperature,96.72
2025-12-28T20:39:56.448140,Station Area,Spectroscopic sensor,image,/media/drone/20251228/Station_Area_1541.image,warning,True,Detection of insulation failures,94.54
2025-12-29T07:37:56.448140,Section A-B,Thermal imaging camera,video,/media/drone/20251229/Section_A-B_1542.video,normal,False,,
2025-12-29T06:37:56.448140,Main Pipeline KM 18.3,Thermal imaging camera,image,/media/drone/20251229/Main_Pipeline_KM_18.3_1543.image,normal,False,,
2025-12-28T22:59:56.448140,Branch Line,Spectroscopic sensor,video,/media/drone/20251228/Branch_Line_1544.video,normal,False,,
2025-12-29T00:09:56.448140,Section C-D,Visible spectrum camera,video,/media/drone/20251229/Section_C-D_1545.video,warning,True,Hot or cold spots along the pipe,96.31
2025-12-29T17:29:56.448140,Section B-C,Thermal imaging camera,video,/media/drone/20251229/Section_B-C_1546.video,normal,False,,
2025-12-29T17:36:56.448140,Main Pipeline KM 12.5,Thermal imaging camera,video,/media/drone/20251229/Main_Pipeline_KM_12.5_1547.video,normal,False,,
2025-12-29T15:07:56.448140,Main Pipeline KM 18.3,Visible spectrum camera,image,/media/drone/20251229/Main_Pipeline_KM_18.3_1548.image,normal,False,,
2025-12-28T20:19:56.448140,Main Pipeline KM 18.3,Thermal imaging camera,image,/media/drone/20251228/Main_Pipeline_KM_18.3_1549.image,normal,False,,
2025-12-29T10:48:56.448140,Main Pipeline KM 18.3,Visible spectrum camera,image,/media/drone/20251229/Main_Pipeline_KM_18.3_1550.image,normal,False,,
2025-12-29T08:58:56.448140,Main Pipeline KM 18.3,Spectroscopic sensor,video,/media/drone/20251229/Main_Pipeline_KM_18.3_1551.video,normal,False,,
2025-12-29T01:04:56.448140,Main Pipeline KM 18.3,Visible spectrum camera,video,/media/drone/20251229/Main_Pipeline_KM_18.3_1552.video,normal,False,,
2025-12-29T09:57:56.448140,Main Pipeline KM 12.5,Visible spectrum camera,video,/media/drone/20251229/Main_Pipeline_KM_12.5_1553.video,normal,False,,
2025-12-29T17:23:56.448140,Section A-B,Spectroscopic sensor,video,/media/drone/20251229/Section_A-B_1554.video,normal,False,,
2025-12-28T20:15:56.448140,Station Area,Spectroscopic sensor,image,/media/drone/20251228/Station_Area_1555.image,warning,True,Distinct thermal anomaly on the ground,93.09
2025-12-29T01:17:56.448140,Branch Line,Thermal imaging camera,video,/media/drone/20251229/Branch_Line_1556.video,normal,False,,
2025-12-29T16:21:56.448140,Section A-B,Visible spectrum camera,image,/media/drone/20251229/Section_A-B_1557.image,warning,True,Detection of gas cloud,89.84
2025-12-29T13:41:56.448140,Branch Line,Spectroscopic sensor,video,/media/drone/20251229/Branch_Line_1558.video,normal,False,,
2025-12-29T05:32:56.448140,Section A-B,Spectroscopic sensor,video,/media/drone/20251229/Section_A-B_1559.video,normal,False,,
2025-12-29T15:47:56.448140,Section C-D,Thermal imaging camera,video,/media/drone/20251229/Section_C-D_1560.video,warning,True,"Visual identification of loose, shifted, or broken pipe supports",91.04
2025-12-29T03:12:56.448140,Section C-D,Visible spectrum camera,image,/media/drone/20251229/Section_C-D_1561.image,normal,False,,
2025-12-28T23:42:56.448140,Section C-D,Visible spectrum camera,video,/media/drone/20251228/Section_C-D_1562.video,normal,False,,
2025-12-29T00:07:56.448140,Section A-B,Spectroscopic sensor,video,/media/drone/20251229/Section_A-B_1563.video,normal,False,,
2025-12-28T19:43:56.448140,Main Pipeline KM 12.5,Thermal imaging camera,video,/media/drone/20251228/Main_Pipeline_KM_12.5_1564.video,normal,False,,
2025-12-29T15:24:56.448140,Section B-C,Visible spectrum camera,video,/media/drone/20251229/Section_B-C_1565.video,normal,False,,
2025-12-29T06:17:56.448140,Section B-C,Visible spectrum camera,video,/media/drone/20251229/Section_B-C_1566.video,normal,False,,
2025-12-28T22:07:56.448140,Section C-D,Visible spectrum camera,image,/media/drone/20251228/Section_C-D_1567.image,normal,False,,
2025-12-29T11:05:56.448140,Main Pipeline KM 12.5,Spectroscopic sensor,image,/media/drone/20251229/Main_Pipeline_KM_12.5_1568.image,normal,False,,
2025-12-28T23:21:56.448140,Station Area,Thermal imaging camera,video,/media/drone/20251228/Station_Area_1569.video,normal,False,,
2025-12-29T03:54:56.448140,Branch Line,Thermal imaging camera,image,/media/drone/20251229/Branch_Line_1570.image,normal,False,,
2025-12-29T07:30:56.448140,Section B-C,Thermal imaging camera,video,/media/drone/20251229/Section_B-C_1571.video,normal,False,,
2025-12-29T16:52:56.448140,Section A-B,Thermal imaging camera,video,/media/drone/20251229/Section_A-B_1572.video,normal,False,,
2025-12-29T01:23:56.448140,Station Area,Visible spectrum camera,image,/media/drone/20251229/Station_Area_1573.image,normal,False,,
2025-12-29T14:57:56.448140,Section A-B,Thermal imaging camera,video,/media/drone/20251229/Section_A-B_1574.video,normal,False,,
2025-12-29T00:55:56.448140,Section B-C,Spectroscopic sensor,video,/media/drone/20251229/Section_B-C_1575.video,normal,False,,
2025-12-29T11:45:56.448140,Section A-B,Visible spectrum camera,video,/media/drone/20251229/Section_A-B_1576.video,normal,False,,
2025-12-29T09:48:56.448140,Station Area,Spectroscopic sensor,image,/media/drone/20251229/Station_Area_1577.image,normal,False,,
2025-12-29T11:29:56.448140,Station Area,Thermal imaging camera,video,/media/drone/20251229/Station_Area_1578.video,normal,False,,
2025-12-29T17:27:56.448140,Section C-D,Thermal imaging camera,video,/media/drone/20251229/Section_C-D_1579.video,normal,False,,
2025-12-28T22:46:56.448140,Section C-D,Thermal imaging camera,image,/media/drone/20251228/Section_C-D_1580.image,normal,False,,
2025-12-29T16:55:56.448140,Section C-D,Spectroscopic sensor,image,/media/drone/20251229/Section_C-D_1581.image,normal,False,,
2025-12-29T00:33:56.448140,Section A-B,Thermal imaging camera,video,/media/drone/20251229/Section_A-B_1582.video,critical,True,"Visual signs of rust, coating damage, or corrosion on exposed pipe",93.7
2025-12-28T23:10:56.448140,Station Area,Spectroscopic sensor,image,/media/drone/20251228/Station_Area_1583.image,normal,False,,
2025-12-28T23:41:56.448140,Branch Line,Spectroscopic sensor,video,/media/drone/20251228/Branch_Line_1584.video,normal,False,,
2025-12-29T08:30:56.448140,Section C-D,Thermal imaging camera,image,/media/drone/20251229/Section_C-D_1585.image,normal,False,,
2025-12-29T08:33:56.448140,Branch Line,Spectroscopic sensor,image,/media/drone/20251229/Branch_Line_1586.image,normal,False,,
2025-12-28T21:36:56.448140,Station Area,Spectroscopic sensor,image,/media/drone/20251228/Station_Area_1587.image,normal,False,,
2025-12-29T09:09:56.448140,Branch Line,Thermal imaging camera,image,/media/drone/20251229/Branch_Line_1588.image,normal,False,,
2025-12-29T09:41:56.448140,Section B-C,Spectroscopic sensor,video,/media/drone/20251229/Section_B-C_1589.video,normal,False,,
2025-12-29T08:07:56.448140,Main Pipeline KM 18.3,Thermal imaging camera,video,/media/drone/20251229/Main_Pipeline_KM_18.3_1590.video,normal,False,,
2025-12-29T00:11:56.448140,Section C-D,Visible spectrum camera,video,/media/drone/20251229/Section_C-D_1591.video,normal,False,,
2025-12-29T09:47:56.448140,Main Pipeline KM 12.5,Visible spectrum camera,video,/media/drone/20251229/Main_Pipeline_KM_12.5_1592.video,normal,False,,
2025-12-29T06:13:56.448140,Station Area,Spectroscopic sensor,video,/media/drone/20251229/Station_Area_1593.video,warning,True,"Visual signs of rust, coating damage, or corrosion on exposed pipe",90.6
2025-12-28T18:42:56.448140,Main Pipeline KM 12.5,Thermal imaging camera,video,/media/drone/20251228/Main_Pipeline_KM_12.5_1594.video,normal,False,,
2025-12-29T16:12:56.448140,Main Pipeline KM 18.3,Visible spectrum camera,video,/media/drone/20251229/Main_Pipeline_KM_18.3_1595.video,normal,False,,
2025-12-29T15:46:56.448140,Main Pipeline KM 18.3,Thermal imaging camera,video,/media/drone/20251229/Main_Pipeline_KM_18.3_1596.video,normal,False,,
2025-12-29T08:31:56.448140,Main Pipeline KM 18.3,Spectroscopic sensor,image,/media/drone/20251229/Main_Pipeline_KM_18.3_1597.image,normal,False,,
2025-12-29T13:58:56.448140,Main Pipeline KM 12.5,Spectroscopic sensor,video,/media/drone/20251229/Main_Pipeline_KM_12.5_1598.video,normal,False,,
2025-12-29T07:10:56.448140,Section B-C,Thermal imaging camera,image,/media/drone/20251229/Section_B-C_1599.image,normal,False,,
2025-12-28T23:42:56.448140,Main Pipeline KM 18.3,Thermal imaging camera,image,/media/drone/20251228/Main_Pipeline_KM_18.3_1600.image,critical,True,Detection of gas cloud,91.45
2025-12-29T16:19:56.448140,Section A-B,Visible spectrum camera,image,/media/drone/20251229/Section_A-B_1601.image,normal,False,,
2025-12-29T10:14:56.448140,Section C-D,Thermal imaging camera,image,/media/drone/20251229/Section_C-D_1602.image,normal,False,,
2025-12-29T16:36:56.448140,Section A-B,Spectroscopic sensor,video,/media/drone/20251229/Section_A-B_1603.video,normal,False,,
2025-12-28T20:19:56.448140,Branch Line,Visible spectrum camera,image,/media/drone/20251228/Branch_Line_1604.image,normal,False,,
2025-12-28T19:47:56.448140,Main Pipeline KM 12.5,Visible spectrum camera,image,/media/drone/20251228/Main_Pipeline_KM_12.5_1605.image,normal,False,,
